CpdClass1	CpdClass2	BioSim
QD-C-S	QN-C-S	0.752
QD-C-S	QN-C-S	0.743
QD-C-S	QN-C-S	0.608
QD-C-S	QN-C-S	0.793
QD-C-S	QN-C-S	0.776
QD-C-S	QN-C-S	0.843
QD-C-S	QN-C-S	0.538
QD-C-S	QN-C-S	0.492
QD-C-S	QN-C-S	0.459
QD-C-S	QN-C-S	0.686
QD-C-S	QN-C-S	0.686
QD-C-S	QN-C-S	0.797
QD-C-S	QN-C-S	0.401
QD-C-S	QN-C-S	0.386
QD-C-S	QN-C-S	0.326
QD-C-S	QN-C-S	0.812
QD-C-S	QN-C-S	0.84
QD-C-S	QN-C-S	0.84
QD-C-S	QN-C-S	0.73
QD-C-S	QN-C-S	0.746
QD-C-S	QN-C-S	0.658
QD-C-S	QN-C-S	0.301
QD-C-S	QN-C-S	0.269
QD-C-S	QN-C-S	0.353
QD-C-S	QN-C-S	0.107
QD-C-S	QN-C-S	0.094
QD-C-S	QN-C-S	0.059
QD-C-S	QN-I	0.61
QD-C-S	QN-I	0.544
QD-C-S	QN-I	0.415
QD-C-S	QN-I	0.623
QD-C-S	QN-I	0.43
QD-C-S	QN-I	0.369
QD-C-S	QN-I	0.856
QD-C-S	QN-I	0.758
QD-C-S	QN-I	0.67
QD-C-S	QN-I	0.794
QD-C-S	QN-I	0.73
QD-C-S	QN-I	0.71
QD-C-S	QN-I	0.683
QD-C-S	QN-I	0.514
QD-C-S	QN-I	0.53
QD-C-S	QN-I	0.682
QD-C-S	QN-I	0.443
QD-C-S	QN-I	0.436
QD-C-S	QN-I	0.781
QD-C-S	QN-I	0.734
QD-C-S	QN-I	0.677
QD-C-S	QN-I	0.827
QD-C-S	QN-I	0.705
QD-C-S	QN-I	0.757
QD-C-S	QN-I	0.81
QD-C-S	QN-I	0.77
QD-C-S	QN-I	0.592
QD-C-S	QN-I	0.85
QD-C-S	QN-I	0.667
QD-C-S	QN-I	0.682
QD-C-S	QN-I	0.512
QD-C-S	QN-I	0.291
QD-C-S	QN-I	0.454
QD-C-S	QN-I	0.362
QD-C-S	QN-I	0.201
QD-C-S	QN-I	0.224
QD-C-S	QN-I	0.788
QD-C-S	QN-I	0.752
QD-C-S	QN-I	0.626
QD-C-S	QN-I	0.76
QD-C-S	QN-I	0.726
QD-C-S	QN-I	0.697
QD-C-S	QN-I	0.715
QD-C-S	QN-I	0.569
QD-C-S	QN-I	0.609
QD-C-S	QN-I	0.719
QD-C-S	QN-I	0.485
QD-C-S	QN-I	0.514
QD-C-S	QN-I	0.613
QD-C-S	QN-I	0.539
QD-C-S	QN-I	0.454
QD-C-S	QN-I	0.617
QD-C-S	QN-I	0.464
QD-C-S	QN-I	0.411
QD-C-S	QN-I	0.766
QD-C-S	QN-I	0.824
QD-C-S	QN-I	0.563
QD-C-S	QN-I	0.756
QD-C-S	QN-I	0.784
QD-C-S	QN-I	0.702
QD-C-S	QN-I	0.398
QD-C-S	QN-I	0.248
QD-C-S	QN-I	0.402
QD-C-S	QN-I	0.177
QD-C-S	QN-I	0.215
QD-C-S	QN-I	0.228
QD-C-S	SM-C-R	0.912
QD-C-S	SM-C-R	0.882
QD-C-S	SM-C-R	0.846
QD-C-S	SM-C-R	0.825
QD-C-S	SM-C-R	0.833
QD-C-S	SM-C-R	0.881
QD-C-S	SM-C-R	0.862
QD-C-S	SM-C-R	0.807
QD-C-S	SM-C-R	0.707
QD-C-S	SM-C-R	0.741
QD-C-S	SM-C-R	0.765
QD-C-S	SM-C-R	0.821
QD-C-S	SM-C-R	0.784
QD-C-S	SM-C-R	0.77
QD-C-S	SM-C-R	0.794
QD-C-S	SM-C-R	0.773
QD-C-S	SM-C-R	0.928
QD-C-S	SM-C-R	0.855
QD-C-S	SM-C-R	0.841
QD-C-S	SM-C-R	0.841
QD-C-S	SM-C-R	0.867
QD-C-S	SM-C-R	0.92
QD-C-S	SM-C-R	0.896
QD-C-S	SM-C-R	0.81
QD-C-S	SM-C-R	0.678
QD-C-S	SM-C-R	0.713
QD-C-S	SM-C-R	0.74
QD-C-S	SM-C-R	0.808
QD-C-S	SM-C-R	0.789
QD-C-S	SM-C-R	0.765
QD-C-S	SM-C-R	0.788
QD-C-S	SM-C-R	0.7
QD-C-S	SM-C-R	0.705
QD-C-S	SM-C-R	0.758
QD-C-S	SM-C-R	0.761
QD-C-S	SM-C-R	0.835
QD-C-S	SM-C-R	0.792
QD-C-S	SM-C-R	0.765
QD-C-S	SM-C-R	0.779
QD-C-S	SM-C-R	0.737
QD-C-S	SM-C-R	0.723
QD-C-S	SM-C-R	0.775
QD-C-S	SM-C-R	0.783
QD-C-S	SM-C-R	0.586
QD-C-S	SM-C-R	0.618
QD-C-S	SM-C-R	0.64
QD-C-S	SM-C-R	0.67
QD-C-S	SM-C-R	0.685
QD-C-S	SM-C-R	0.625
QD-C-S	SM-C-R	0.657
QD-C-S	SM-C-R	0.677
QD-C-S	SM-C-R	0.795
QD-C-S	SM-C-R	0.757
QD-C-S	SM-C-R	0.706
QD-C-S	SM-C-R	0.739
QD-C-S	SM-C-R	0.653
QD-C-S	SM-C-R	0.9
QD-C-S	SM-C-R	0.853
QD-C-S	SM-C-R	0.855
QD-C-S	SM-C-R	0.857
QD-C-S	SM-C-R	0.867
QD-C-S	SM-C-R	0.911
QD-C-S	SM-C-R	0.898
QD-C-S	SM-C-R	0.835
QD-C-S	SM-C-R	0.939
QD-C-S	SM-C-R	0.872
QD-C-S	SM-C-R	0.852
QD-C-S	SM-C-R	0.81
QD-C-S	SM-C-R	0.85
QD-C-S	SM-C-R	0.897
QD-C-S	SM-C-R	0.907
QD-C-S	SM-C-R	0.803
QD-C-S	SM-C-R	0.635
QD-C-S	SM-C-R	0.65
QD-C-S	SM-C-R	0.675
QD-C-S	SM-C-R	0.808
QD-C-S	SM-C-R	0.774
QD-C-S	SM-C-R	0.72
QD-C-S	SM-C-R	0.748
QD-C-S	SM-C-R	0.686
QD-C-S	SM-C-R	0.47
QD-C-S	SM-C-R	0.496
QD-C-S	SM-C-R	0.514
QD-C-S	SM-C-R	0.36
QD-C-S	SM-C-R	0.395
QD-C-S	SM-C-R	0.394
QD-C-S	SM-C-R	0.465
QD-C-S	SM-C-R	0.464
QD-C-S	SM-C-S	0.927
QD-C-S	SM-C-S	0.832
QD-C-S	SM-C-S	0.891
QD-C-S	SM-C-S	0.827
QD-C-S	SM-C-S	0.911
QD-C-S	SM-C-S	0.736
QD-C-S	SM-C-S	0.801
QD-C-S	SM-C-S	0.711
QD-C-S	SM-C-S	0.832
QD-C-S	SM-C-S	0.733
QD-C-S	SM-C-S	0.939
QD-C-S	SM-C-S	0.888
QD-C-S	SM-C-S	0.932
QD-C-S	SM-C-S	0.861
QD-C-S	SM-C-S	0.856
QD-C-S	SM-C-S	0.712
QD-C-S	SM-C-S	0.814
QD-C-S	SM-C-S	0.692
QD-C-S	SM-C-S	0.819
QD-C-S	SM-C-S	0.682
QD-C-S	SM-C-S	0.742
QD-C-S	SM-C-S	0.789
QD-C-S	SM-C-S	0.713
QD-C-S	SM-C-S	0.791
QD-C-S	SM-C-S	0.716
QD-C-S	SM-C-S	0.737
QD-C-S	SM-C-S	0.618
QD-C-S	SM-C-S	0.685
QD-C-S	SM-C-S	0.682
QD-C-S	SM-C-S	0.739
QD-C-S	SM-C-S	0.656
QD-C-S	SM-C-S	0.754
QD-C-S	SM-C-S	0.643
QD-C-S	SM-C-S	0.728
QD-C-S	SM-C-S	0.618
QD-C-S	SM-C-S	0.915
QD-C-S	SM-C-S	0.878
QD-C-S	SM-C-S	0.895
QD-C-S	SM-C-S	0.904
QD-C-S	SM-C-S	0.857
QD-C-S	SM-C-S	0.959
QD-C-S	SM-C-S	0.852
QD-C-S	SM-C-S	0.921
QD-C-S	SM-C-S	0.869
QD-C-S	SM-C-S	0.906
QD-C-S	SM-C-S	0.689
QD-C-S	SM-C-S	0.766
QD-C-S	SM-C-S	0.655
QD-C-S	SM-C-S	0.755
QD-C-S	SM-C-S	0.666
QD-C-S	SM-C-S	0.484
QD-C-S	SM-C-S	0.4
QD-C-S	SM-C-S	0.415
QD-C-S	SM-C-S	0.52
QD-C-S	SM-C-S	0.511
QD-C-S	SM-I-closed	0.787
QD-C-S	SM-I-closed	0.774
QD-C-S	SM-I-closed	0.881
QD-C-S	SM-I-closed	0.899
QD-C-S	SM-I-closed	0.91
QD-C-S	SM-I-closed	0.881
QD-C-S	SM-I-closed	0.669
QD-C-S	SM-I-closed	0.843
QD-C-S	SM-I-closed	0.7
QD-C-S	SM-I-closed	0.687
QD-C-S	SM-I-closed	0.656
QD-C-S	SM-I-closed	0.762
QD-C-S	SM-I-closed	0.871
QD-C-S	SM-I-closed	0.817
QD-C-S	SM-I-closed	0.926
QD-C-S	SM-I-closed	0.848
QD-C-S	SM-I-closed	0.872
QD-C-S	SM-I-closed	0.896
QD-C-S	SM-I-closed	0.693
QD-C-S	SM-I-closed	0.829
QD-C-S	SM-I-closed	0.702
QD-C-S	SM-I-closed	0.658
QD-C-S	SM-I-closed	0.63
QD-C-S	SM-I-closed	0.731
QD-C-S	SM-I-closed	0.638
QD-C-S	SM-I-closed	0.835
QD-C-S	SM-I-closed	0.685
QD-C-S	SM-I-closed	0.71
QD-C-S	SM-I-closed	0.682
QD-C-S	SM-I-closed	0.741
QD-C-S	SM-I-closed	0.692
QD-C-S	SM-I-closed	0.573
QD-C-S	SM-I-closed	0.728
QD-C-S	SM-I-closed	0.764
QD-C-S	SM-I-closed	0.793
QD-C-S	SM-I-closed	0.783
QD-C-S	SM-I-closed	0.601
QD-C-S	SM-I-closed	0.807
QD-C-S	SM-I-closed	0.614
QD-C-S	SM-I-closed	0.587
QD-C-S	SM-I-closed	0.561
QD-C-S	SM-I-closed	0.665
QD-C-S	SM-I-closed	0.842
QD-C-S	SM-I-closed	0.85
QD-C-S	SM-I-closed	0.894
QD-C-S	SM-I-closed	0.84
QD-C-S	SM-I-closed	0.852
QD-C-S	SM-I-closed	0.898
QD-C-S	SM-I-closed	0.827
QD-C-S	SM-I-closed	0.804
QD-C-S	SM-I-closed	0.919
QD-C-S	SM-I-closed	0.889
QD-C-S	SM-I-closed	0.894
QD-C-S	SM-I-closed	0.903
QD-C-S	SM-I-closed	0.605
QD-C-S	SM-I-closed	0.821
QD-C-S	SM-I-closed	0.639
QD-C-S	SM-I-closed	0.608
QD-C-S	SM-I-closed	0.579
QD-C-S	SM-I-closed	0.683
QD-C-S	SM-I-closed	0.449
QD-C-S	SM-I-closed	0.396
QD-C-S	SM-I-closed	0.478
QD-C-S	SM-I-closed	0.506
QD-C-S	SM-I-closed	0.507
QD-C-S	SM-I-closed	0.536
QD-C-S	SM-I-opened	0.754
QD-C-S	SM-I-opened	0.618
QD-C-S	SM-I-opened	0.841
QD-C-S	SM-I-opened	0.875
QD-C-S	SM-I-opened	0.806
QD-C-S	SM-I-opened	0.824
QD-C-S	SM-I-opened	0.864
QD-C-S	SM-I-opened	0.825
QD-C-S	SM-I-opened	0.773
QD-C-S	SM-I-opened	0.701
QD-C-S	SM-I-opened	0.841
QD-C-S	SM-I-opened	0.768
QD-C-S	SM-I-opened	0.787
QD-C-S	SM-I-opened	0.649
QD-C-S	SM-I-opened	0.822
QD-C-S	SM-I-opened	0.878
QD-C-S	SM-I-opened	0.858
QD-C-S	SM-I-opened	0.874
QD-C-S	SM-I-opened	0.855
QD-C-S	SM-I-opened	0.853
QD-C-S	SM-I-opened	0.729
QD-C-S	SM-I-opened	0.618
QD-C-S	SM-I-opened	0.838
QD-C-S	SM-I-opened	0.742
QD-C-S	SM-I-opened	0.857
QD-C-S	SM-I-opened	0.796
QD-C-S	SM-I-opened	0.754
QD-C-S	SM-I-opened	0.679
QD-C-S	SM-I-opened	0.817
QD-C-S	SM-I-opened	0.749
QD-C-S	SM-I-opened	0.591
QD-C-S	SM-I-opened	0.44
QD-C-S	SM-I-opened	0.67
QD-C-S	SM-I-opened	0.76
QD-C-S	SM-I-opened	0.665
QD-C-S	SM-I-opened	0.676
QD-C-S	SM-I-opened	0.798
QD-C-S	SM-I-opened	0.807
QD-C-S	SM-I-opened	0.714
QD-C-S	SM-I-opened	0.58
QD-C-S	SM-I-opened	0.77
QD-C-S	SM-I-opened	0.706
QD-C-S	SM-I-opened	0.834
QD-C-S	SM-I-opened	0.731
QD-C-S	SM-I-opened	0.862
QD-C-S	SM-I-opened	0.899
QD-C-S	SM-I-opened	0.882
QD-C-S	SM-I-opened	0.89
QD-C-S	SM-I-opened	0.757
QD-C-S	SM-I-opened	0.662
QD-C-S	SM-I-opened	0.875
QD-C-S	SM-I-opened	0.904
QD-C-S	SM-I-opened	0.841
QD-C-S	SM-I-opened	0.857
QD-C-S	SM-I-opened	0.79
QD-C-S	SM-I-opened	0.839
QD-C-S	SM-I-opened	0.746
QD-C-S	SM-I-opened	0.608
QD-C-S	SM-I-opened	0.79
QD-C-S	SM-I-opened	0.717
QD-C-S	SM-I-opened	0.41
QD-C-S	SM-I-opened	0.382
QD-C-S	SM-I-opened	0.473
QD-C-S	SM-I-opened	0.512
QD-C-S	SM-I-opened	0.464
QD-C-S	SM-I-opened	0.435
QD-I	QD-I	0.904
QD-I	QD-I	0.752
QD-I	QD-I	0.806
QD-I	QD-I	0.892
QD-I	QD-I	0.925
QD-I	QD-I	0.812
QD-I	QD-I	0.848
QD-I	QD-I	0.735
QD-I	QD-I	0.711
QD-I	QD-I	0.904
QD-I	QD-I	0.834
QD-I	QD-I	0.832
QD-I	QD-I	0.881
QD-I	QD-I	0.893
QD-I	QD-I	0.804
QD-I	QD-I	0.856
QD-I	QD-I	0.771
QD-I	QD-I	0.701
QD-I	QD-I	0.752
QD-I	QD-I	0.834
QD-I	QD-I	0.873
QD-I	QD-I	0.727
QD-I	QD-I	0.752
QD-I	QD-I	0.782
QD-I	QD-I	0.756
QD-I	QD-I	0.808
QD-I	QD-I	0.715
QD-I	QD-I	0.806
QD-I	QD-I	0.832
QD-I	QD-I	0.873
QD-I	QD-I	0.799
QD-I	QD-I	0.797
QD-I	QD-I	0.922
QD-I	QD-I	0.835
QD-I	QD-I	0.907
QD-I	QD-I	0.844
QD-I	QD-I	0.892
QD-I	QD-I	0.881
QD-I	QD-I	0.727
QD-I	QD-I	0.799
QD-I	QD-I	0.904
QD-I	QD-I	0.764
QD-I	QD-I	0.885
QD-I	QD-I	0.698
QD-I	QD-I	0.711
QD-I	QD-I	0.925
QD-I	QD-I	0.893
QD-I	QD-I	0.752
QD-I	QD-I	0.797
QD-I	QD-I	0.904
QD-I	QD-I	0.776
QD-I	QD-I	0.863
QD-I	QD-I	0.717
QD-I	QD-I	0.655
QD-I	QD-I	0.812
QD-I	QD-I	0.804
QD-I	QD-I	0.782
QD-I	QD-I	0.922
QD-I	QD-I	0.764
QD-I	QD-I	0.776
QD-I	QD-I	0.834
QD-I	QD-I	0.924
QD-I	QD-I	0.866
QD-I	QD-I	0.848
QD-I	QD-I	0.856
QD-I	QD-I	0.756
QD-I	QD-I	0.835
QD-I	QD-I	0.885
QD-I	QD-I	0.863
QD-I	QD-I	0.834
QD-I	QD-I	0.755
QD-I	QD-I	0.767
QD-I	QD-I	0.735
QD-I	QD-I	0.771
QD-I	QD-I	0.808
QD-I	QD-I	0.907
QD-I	QD-I	0.698
QD-I	QD-I	0.717
QD-I	QD-I	0.924
QD-I	QD-I	0.755
QD-I	QD-I	0.869
QD-I	QD-I	0.711
QD-I	QD-I	0.701
QD-I	QD-I	0.715
QD-I	QD-I	0.844
QD-I	QD-I	0.711
QD-I	QD-I	0.655
QD-I	QD-I	0.866
QD-I	QD-I	0.767
QD-I	QD-I	0.869
QD-I	QN-C-R	0.87
QD-I	QN-C-R	0.695
QD-I	QN-C-R	0.866
QD-I	QN-C-R	0.694
QD-I	QN-C-R	0.851
QD-I	QN-C-R	0.827
QD-I	QN-C-R	0.796
QD-I	QN-C-R	0.69
QD-I	QN-C-R	0.782
QD-I	QN-C-R	0.746
QD-I	QN-C-R	0.772
QD-I	QN-C-R	0.781
QD-I	QN-C-R	0.61
QD-I	QN-C-R	0.791
QD-I	QN-C-R	0.554
QD-I	QN-C-R	0.84
QD-I	QN-C-R	0.69
QD-I	QN-C-R	0.901
QD-I	QN-C-R	0.713
QD-I	QN-C-R	0.877
QD-I	QN-C-R	0.873
QD-I	QN-C-R	0.755
QD-I	QN-C-R	0.816
QD-I	QN-C-R	0.795
QD-I	QN-C-R	0.778
QD-I	QN-C-R	0.76
QD-I	QN-C-R	0.775
QD-I	QN-C-R	0.683
QD-I	QN-C-R	0.798
QD-I	QN-C-R	0.632
QD-I	QN-C-R	0.797
QD-I	QN-C-R	0.601
QD-I	QN-C-R	0.825
QD-I	QN-C-R	0.578
QD-I	QN-C-R	0.757
QD-I	QN-C-R	0.915
QD-I	QN-C-R	0.65
QD-I	QN-C-R	0.877
QD-I	QN-C-R	0.725
QD-I	QN-C-R	0.694
QD-I	QN-C-R	0.673
QD-I	QN-C-R	0.72
QD-I	QN-C-R	0.806
QD-I	QN-C-R	0.767
QD-I	QN-C-R	0.756
QD-I	QN-C-R	0.901
QD-I	QN-C-R	0.595
QD-I	QN-C-R	0.825
QD-I	QN-C-R	0.569
QD-I	QN-C-R	0.769
QD-I	QN-C-R	0.878
QD-I	QN-C-R	0.68
QD-I	QN-C-R	0.792
QD-I	QN-C-R	0.735
QD-I	QN-C-R	0.69
QD-I	QN-C-R	0.672
QD-I	QN-C-R	0.742
QD-I	QN-C-R	0.848
QD-I	QN-C-R	0.762
QD-I	QN-C-R	0.75
QD-I	QN-C-R	0.802
QD-I	QN-C-R	0.565
QD-I	QN-C-R	0.788
QD-I	QN-C-R	0.566
QD-I	QN-C-R	0.793
QD-I	QN-C-R	0.813
QD-I	QN-C-R	0.657
QD-I	QN-C-R	0.672
QD-I	QN-C-R	0.649
QD-I	QN-C-R	0.621
QD-I	QN-C-R	0.657
QD-I	QN-C-R	0.648
QD-I	QN-C-R	0.633
QD-I	QN-C-R	0.675
QD-I	QN-C-R	0.548
QD-I	QN-C-R	0.807
QD-I	QN-C-R	0.658
QD-I	QN-C-R	0.859
QD-I	QN-C-R	0.641
QD-I	QN-C-R	0.826
QD-I	QN-C-R	0.797
QD-I	QN-C-R	0.746
QD-I	QN-C-R	0.69
QD-I	QN-C-R	0.721
QD-I	QN-C-R	0.691
QD-I	QN-C-R	0.701
QD-I	QN-C-R	0.71
QD-I	QN-C-R	0.621
QD-I	QN-C-R	0.756
QD-I	QN-C-R	0.554
QD-I	QN-C-R	0.904
QD-I	QN-C-R	0.526
QD-I	QN-C-R	0.776
QD-I	QN-C-R	0.532
QD-I	QN-C-R	0.748
QD-I	QN-C-R	0.816
QD-I	QN-C-R	0.641
QD-I	QN-C-R	0.725
QD-I	QN-C-R	0.699
QD-I	QN-C-R	0.645
QD-I	QN-C-R	0.624
QD-I	QN-C-R	0.721
QD-I	QN-C-R	0.833
QD-I	QN-C-R	0.729
QD-I	QN-C-R	0.745
QD-I	QN-C-R	0.838
QD-I	QN-C-R	0.531
QD-I	QN-C-R	0.761
QD-I	QN-C-R	0.546
QD-I	QN-C-R	0.775
QD-I	QN-C-R	0.768
QD-I	QN-C-R	0.63
QD-I	QN-C-R	0.685
QD-I	QN-C-R	0.658
QD-I	QN-C-R	0.627
QD-I	QN-C-R	0.633
QD-I	QN-C-R	0.664
QD-I	QN-C-R	0.762
QD-I	QN-C-R	0.722
QD-I	QN-C-R	0.652
QD-I	QN-C-R	0.842
QD-I	QN-C-R	0.476
QD-I	QN-C-R	0.75
QD-I	QN-C-R	0.465
QD-I	QN-C-R	0.679
QD-I	QN-C-R	0.816
QD-I	QN-C-R	0.577
QD-I	QN-C-R	0.715
QD-I	QN-C-R	0.653
QD-I	QN-C-R	0.614
QD-I	QN-C-R	0.585
QD-I	QN-C-R	0.684
QD-I	QN-C-R	0.838
QD-I	QN-C-R	0.661
QD-I	QN-C-R	0.761
QD-I	QN-C-R	0.821
QD-I	QN-C-R	0.423
QD-I	QN-C-R	0.671
QD-I	QN-C-R	0.442
QD-I	QN-C-R	0.622
QD-I	QN-C-R	0.777
QD-I	QN-C-R	0.533
QD-I	QN-C-R	0.651
QD-I	QN-C-R	0.623
QD-I	QN-C-R	0.597
QD-I	QN-C-R	0.605
QD-I	QN-C-R	0.67
QD-I	QN-C-R	0.828
QD-I	QN-C-R	0.621
QD-I	QN-C-R	0.727
QD-I	QN-C-S	0.925
QD-I	QN-C-S	0.811
QD-I	QN-C-S	0.802
QD-I	QN-C-S	0.832
QD-I	QN-C-S	0.765
QD-I	QN-C-S	0.715
QD-I	QN-C-S	0.885
QD-I	QN-C-S	0.838
QD-I	QN-C-S	0.836
QD-I	QN-C-S	0.758
QD-I	QN-C-S	0.725
QD-I	QN-C-S	0.674
QD-I	QN-C-S	0.742
QD-I	QN-C-S	0.925
QD-I	QN-C-S	0.827
QD-I	QN-C-S	0.695
QD-I	QN-C-S	0.755
QD-I	QN-C-S	0.628
QD-I	QN-C-S	0.818
QD-I	QN-C-S	0.878
QD-I	QN-C-S	0.859
QD-I	QN-C-S	0.821
QD-I	QN-C-S	0.867
QD-I	QN-C-S	0.684
QD-I	QN-C-S	0.853
QD-I	QN-C-S	0.724
QD-I	QN-C-S	0.726
QD-I	QN-C-S	0.781
QD-I	QN-C-S	0.727
QD-I	QN-C-S	0.679
QD-I	QN-C-S	0.9
QD-I	QN-C-S	0.778
QD-I	QN-C-S	0.751
QD-I	QN-C-S	0.766
QD-I	QN-C-S	0.733
QD-I	QN-C-S	0.718
QD-I	QN-C-S	0.812
QD-I	QN-C-S	0.82
QD-I	QN-C-S	0.791
QD-I	QN-C-S	0.871
QD-I	QN-C-S	0.88
QD-I	QN-C-S	0.725
QD-I	QN-C-S	0.815
QD-I	QN-C-S	0.742
QD-I	QN-C-S	0.745
QD-I	QN-C-S	0.774
QD-I	QN-C-S	0.787
QD-I	QN-C-S	0.649
QD-I	QN-C-S	0.725
QD-I	QN-C-S	0.828
QD-I	QN-C-S	0.737
QD-I	QN-C-S	0.8
QD-I	QN-C-S	0.879
QD-I	QN-C-S	0.686
QD-I	QN-C-S	0.675
QD-I	QN-C-S	0.748
QD-I	QN-C-S	0.686
QD-I	QN-C-S	0.77
QD-I	QN-C-S	0.879
QD-I	QN-C-S	0.562
QD-I	QN-I	0.846
QD-I	QN-I	0.791
QD-I	QN-I	0.531
QD-I	QN-I	0.85
QD-I	QN-I	0.679
QD-I	QN-I	0.61
QD-I	QN-I	0.8
QD-I	QN-I	0.797
QD-I	QN-I	0.62
QD-I	QN-I	0.839
QD-I	QN-I	0.721
QD-I	QN-I	0.659
QD-I	QN-I	0.704
QD-I	QN-I	0.766
QD-I	QN-I	0.657
QD-I	QN-I	0.814
QD-I	QN-I	0.753
QD-I	QN-I	0.774
QD-I	QN-I	0.781
QD-I	QN-I	0.786
QD-I	QN-I	0.614
QD-I	QN-I	0.869
QD-I	QN-I	0.812
QD-I	QN-I	0.825
QD-I	QN-I	0.77
QD-I	QN-I	0.666
QD-I	QN-I	0.512
QD-I	QN-I	0.807
QD-I	QN-I	0.607
QD-I	QN-I	0.589
QD-I	QN-I	0.847
QD-I	QN-I	0.752
QD-I	QN-I	0.576
QD-I	QN-I	0.822
QD-I	QN-I	0.661
QD-I	QN-I	0.608
QD-I	QN-I	0.754
QD-I	QN-I	0.851
QD-I	QN-I	0.553
QD-I	QN-I	0.789
QD-I	QN-I	0.833
QD-I	QN-I	0.775
QD-I	QN-I	0.724
QD-I	QN-I	0.749
QD-I	QN-I	0.537
QD-I	QN-I	0.801
QD-I	QN-I	0.715
QD-I	QN-I	0.675
QD-I	QN-I	0.703
QD-I	QN-I	0.846
QD-I	QN-I	0.505
QD-I	QN-I	0.773
QD-I	QN-I	0.857
QD-I	QN-I	0.807
QD-I	QN-I	0.597
QD-I	QN-I	0.789
QD-I	QN-I	0.387
QD-I	QN-I	0.784
QD-I	QN-I	0.762
QD-I	QN-I	0.782
QD-I	SM-C-R	0.646
QD-I	SM-C-R	0.663
QD-I	SM-C-R	0.688
QD-I	SM-C-R	0.83
QD-I	SM-C-R	0.76
QD-I	SM-C-R	0.737
QD-I	SM-C-R	0.712
QD-I	SM-C-R	0.671
QD-I	SM-C-R	0.685
QD-I	SM-C-R	0.681
QD-I	SM-C-R	0.695
QD-I	SM-C-R	0.848
QD-I	SM-C-R	0.79
QD-I	SM-C-R	0.783
QD-I	SM-C-R	0.772
QD-I	SM-C-R	0.719
QD-I	SM-C-R	0.622
QD-I	SM-C-R	0.574
QD-I	SM-C-R	0.577
QD-I	SM-C-R	0.76
QD-I	SM-C-R	0.726
QD-I	SM-C-R	0.744
QD-I	SM-C-R	0.765
QD-I	SM-C-R	0.628
QD-I	SM-C-R	0.541
QD-I	SM-C-R	0.553
QD-I	SM-C-R	0.577
QD-I	SM-C-R	0.756
QD-I	SM-C-R	0.701
QD-I	SM-C-R	0.68
QD-I	SM-C-R	0.691
QD-I	SM-C-R	0.586
QD-I	SM-C-R	0.539
QD-I	SM-C-R	0.537
QD-I	SM-C-R	0.556
QD-I	SM-C-R	0.721
QD-I	SM-C-R	0.676
QD-I	SM-C-R	0.663
QD-I	SM-C-R	0.614
QD-I	SM-C-R	0.548
QD-I	SM-C-R	0.613
QD-I	SM-C-R	0.633
QD-I	SM-C-R	0.649
QD-I	SM-C-R	0.772
QD-I	SM-C-R	0.725
QD-I	SM-C-R	0.701
QD-I	SM-C-R	0.687
QD-I	SM-C-R	0.635
QD-I	SM-C-R	0.463
QD-I	SM-C-R	0.487
QD-I	SM-C-R	0.505
QD-I	SM-C-R	0.722
QD-I	SM-C-R	0.647
QD-I	SM-C-R	0.602
QD-I	SM-C-R	0.605
QD-I	SM-C-R	0.517
QD-I	SM-C-R	0.522
QD-I	SM-C-R	0.516
QD-I	SM-C-R	0.523
QD-I	SM-C-R	0.706
QD-I	SM-C-R	0.703
QD-I	SM-C-R	0.638
QD-I	SM-C-R	0.637
QD-I	SM-C-R	0.487
QD-I	SM-C-R	0.382
QD-I	SM-C-R	0.433
QD-I	SM-C-R	0.449
QD-I	SM-C-R	0.651
QD-I	SM-C-R	0.568
QD-I	SM-C-R	0.527
QD-I	SM-C-R	0.551
QD-I	SM-C-R	0.469
QD-I	SM-C-R	0.317
QD-I	SM-C-R	0.383
QD-I	SM-C-R	0.394
QD-I	SM-C-R	0.603
QD-I	SM-C-R	0.551
QD-I	SM-C-R	0.467
QD-I	SM-C-R	0.482
QD-I	SM-C-R	0.388
QD-I	SM-C-S	0.682
QD-I	SM-C-S	0.746
QD-I	SM-C-S	0.722
QD-I	SM-C-S	0.644
QD-I	SM-C-S	0.586
QD-I	SM-C-S	0.693
QD-I	SM-C-S	0.805
QD-I	SM-C-S	0.727
QD-I	SM-C-S	0.731
QD-I	SM-C-S	0.628
QD-I	SM-C-S	0.646
QD-I	SM-C-S	0.755
QD-I	SM-C-S	0.655
QD-I	SM-C-S	0.773
QD-I	SM-C-S	0.611
QD-I	SM-C-S	0.586
QD-I	SM-C-S	0.716
QD-I	SM-C-S	0.581
QD-I	SM-C-S	0.711
QD-I	SM-C-S	0.573
QD-I	SM-C-S	0.56
QD-I	SM-C-S	0.687
QD-I	SM-C-S	0.593
QD-I	SM-C-S	0.572
QD-I	SM-C-S	0.436
QD-I	SM-C-S	0.661
QD-I	SM-C-S	0.763
QD-I	SM-C-S	0.675
QD-I	SM-C-S	0.672
QD-I	SM-C-S	0.553
QD-I	SM-C-S	0.502
QD-I	SM-C-S	0.617
QD-I	SM-C-S	0.505
QD-I	SM-C-S	0.585
QD-I	SM-C-S	0.496
QD-I	SM-C-S	0.538
QD-I	SM-C-S	0.704
QD-I	SM-C-S	0.551
